order_item_id,order_id,product_id,quantity,unit_price,discount,revenue,cost,profit
1486,ORD-10743,PROD-010,4,43.58,0.1,156.89,87.83,69.06
1487,ORD-10743,PROD-008,2,234.44,0.1,421.99,231.05,190.94
1488,ORD-10743,PROD-013,1,49.9,0.0,49.9,32.56,17.34
1489,ORD-10744,PROD-007,1,478.1,0.0,478.1,235.11,242.99
1490,ORD-10744,PROD-013,1,60.57,0.0,60.57,34.27,26.3
1491,ORD-10744,PROD-008,2,247.67,0.0,495.34,291.94,203.4
1492,ORD-10745,PROD-013,1,50.99,0.15,43.34,22.8,20.54
1493,ORD-10745,PROD-003,4,68.25,0.15,232.05,140.88,91.17
1494,ORD-10746,PROD-009,2,190.04,0.1,342.07,206.01,136.06
1495,ORD-10746,PROD-005,1,114.74,0.15,97.53,64.03,33.5
1496,ORD-10747,PROD-010,3,48.87,0.0,146.61,96.97,49.64
1497,ORD-10748,PROD-001,2,887.78,0.05,1686.78,801.49,885.29
1498,ORD-10748,PROD-002,1,256.22,0.0,256.22,126.65,129.57
1499,ORD-10749,PROD-009,2,188.69,0.0,377.38,255.19,122.19
1500,ORD-10749,PROD-008,1,236.1,0.0,236.1,160.8,75.3
1501,ORD-10749,PROD-010,4,45.27,0.0,181.08,117.15,63.93
1502,ORD-10750,PROD-005,3,110.73,0.1,298.97,163.11,135.86
1503,ORD-10750,PROD-009,2,163.56,0.0,327.12,180.97,146.15
1504,ORD-10750,PROD-010,4,47.8,0.0,191.2,112.1,79.1
1505,ORD-10751,PROD-013,4,53.08,0.1,191.09,101.57,89.52
1506,ORD-10751,PROD-006,3,102.24,0.0,306.72,143.23,163.49
1507,ORD-10751,PROD-012,4,63.78,0.05,242.36,132.01,110.35
1508,ORD-10752,PROD-015,4,19.32,0.1,69.55,41.54,28.01
1509,ORD-10752,PROD-010,4,50.02,0.0,200.08,119.92,80.16
1510,ORD-10753,PROD-014,3,29.53,0.05,84.16,56.36,27.8
1511,ORD-10753,PROD-012,2,64.57,0.0,129.14,69.53,59.61
1512,ORD-10754,PROD-015,3,19.95,0.0,59.85,37.27,22.58
1513,ORD-10754,PROD-016,1,19.81,0.0,19.81,9.95,9.86
1514,ORD-10755,PROD-007,2,486.77,0.0,973.54,478.79,494.75
1515,ORD-10756,PROD-003,2,70.19,0.0,140.38,64.81,75.57
1516,ORD-10756,PROD-004,1,41.63,0.15,35.39,25.31,10.08
1517,ORD-10756,PROD-008,3,239.06,0.05,681.32,316.3,365.02
1518,ORD-10757,PROD-004,1,41.3,0.15,35.1,17.7,17.4
1519,ORD-10757,PROD-011,3,93.12,0.0,279.36,156.93,122.43
1520,ORD-10757,PROD-002,4,254.93,0.05,968.73,523.77,444.96
1521,ORD-10758,PROD-001,1,957.78,0.05,909.89,548.66,361.23
1522,ORD-10759,PROD-008,3,253.78,0.1,685.21,339.28,345.93
1523,ORD-10759,PROD-005,2,110.94,0.0,221.88,158.35,63.53
1524,ORD-10759,PROD-011,4,80.53,0.0,322.12,166.99,155.13
1525,ORD-10760,PROD-006,4,86.02,0.1,309.67,151.53,158.14
1526,ORD-10761,PROD-012,2,72.79,0.05,138.3,85.18,53.12
1527,ORD-10761,PROD-001,4,958.93,0.15,3260.36,2129.74,1130.62
1528,ORD-10762,PROD-010,2,45.36,0.05,86.18,46.15,40.03
1529,ORD-10762,PROD-008,2,228.4,0.0,456.8,229.67,227.13
1530,ORD-10763,PROD-011,2,93.72,0.15,159.32,97.76,61.56
1531,ORD-10763,PROD-013,4,51.87,0.05,197.11,131.35,65.76
1532,ORD-10764,PROD-005,3,114.16,0.1,308.23,153.96,154.27
1533,ORD-10764,PROD-008,2,217.7,0.0,435.4,288.73,146.67
1534,ORD-10765,PROD-003,3,80.59,0.0,241.77,173.75,68.02
1535,ORD-10765,PROD-002,1,300.66,0.1,270.59,137.71,132.88
1536,ORD-10766,PROD-004,3,37.35,0.0,112.05,79.85,32.2
1537,ORD-10766,PROD-001,3,963.53,0.0,2890.59,1349.35,1541.24
1538,ORD-10766,PROD-016,4,23.0,0.0,92.0,50.19,41.81
1539,ORD-10767,PROD-006,1,100.66,0.0,100.66,55.75,44.91
1540,ORD-10768,PROD-014,2,29.39,0.05,55.84,38.37,17.47
1541,ORD-10768,PROD-005,4,111.44,0.05,423.47,199.17,224.3
1542,ORD-10769,PROD-012,4,69.82,0.1,251.35,178.75,72.6
1543,ORD-10769,PROD-004,4,39.01,0.0,156.04,93.47,62.57
1544,ORD-10770,PROD-012,1,61.45,0.0,61.45,31.04,30.41
1545,ORD-10770,PROD-002,2,310.53,0.0,621.06,292.59,328.47
1546,ORD-10771,PROD-005,1,119.7,0.1,107.73,73.22,34.51
1547,ORD-10771,PROD-002,1,256.36,0.0,256.36,120.97,135.39
1548,ORD-10772,PROD-010,3,47.31,0.0,141.93,95.56,46.37
1549,ORD-10773,PROD-012,1,68.04,0.05,64.64,44.82,19.82
1550,ORD-10773,PROD-014,3,32.33,0.05,92.14,64.75,27.39
1551,ORD-10774,PROD-009,2,200.4,0.0,400.8,266.56,134.24
1552,ORD-10775,PROD-009,1,168.22,0.0,168.22,91.86,76.36
1553,ORD-10775,PROD-003,1,71.84,0.0,71.84,49.35,22.49
1554,ORD-10776,PROD-001,3,889.04,0.05,2533.76,1637.55,896.21
1555,ORD-10777,PROD-005,2,99.97,0.0,199.94,114.44,85.5
1556,ORD-10777,PROD-007,2,490.25,0.0,980.5,606.59,373.91
1557,ORD-10778,PROD-013,3,58.99,0.1,159.27,102.4,56.87
1558,ORD-10779,PROD-014,3,31.37,0.1,84.7,53.79,30.91
1559,ORD-10779,PROD-016,4,20.89,0.05,79.38,48.36,31.02
1560,ORD-10779,PROD-009,3,173.67,0.1,468.91,299.22,169.69
1561,ORD-10780,PROD-014,4,29.18,0.0,116.72,59.12,57.6
1562,ORD-10781,PROD-012,4,68.56,0.0,274.24,183.6,90.64
1563,ORD-10781,PROD-009,2,185.4,0.0,370.8,167.45,203.35
1564,ORD-10781,PROD-010,4,49.07,0.0,196.28,108.52,87.76
1565,ORD-10782,PROD-016,4,23.22,0.05,88.24,46.51,41.73
1566,ORD-10783,PROD-012,4,65.88,0.0,263.52,142.7,120.82
1567,ORD-10784,PROD-004,2,37.89,0.05,71.99,34.04,37.95
1568,ORD-10784,PROD-010,3,42.29,0.0,126.87,65.69,61.18
1569,ORD-10784,PROD-007,4,483.68,0.05,1837.98,872.41,965.57
1570,ORD-10785,PROD-003,4,68.04,0.1,244.94,147.38,97.56
1571,ORD-10785,PROD-010,3,50.02,0.0,150.06,77.83,72.23
1572,ORD-10786,PROD-006,1,95.07,0.05,90.32,43.16,47.16
1573,ORD-10787,PROD-007,3,502.39,0.1,1356.45,952.35,404.1
1574,ORD-10788,PROD-011,2,90.09,0.1,162.16,104.96,57.2
1575,ORD-10788,PROD-012,2,63.55,0.0,127.1,74.15,52.95
1576,ORD-10789,PROD-006,3,88.58,0.0,265.74,149.01,116.73
1577,ORD-10789,PROD-008,3,261.01,0.0,783.03,365.3,417.73
1578,ORD-10790,PROD-013,3,50.86,0.0,152.58,107.05,45.53
1579,ORD-10790,PROD-012,4,68.08,0.05,258.7,132.77,125.93
1580,ORD-10790,PROD-003,2,68.1,0.15,115.77,69.95,45.82
1581,ORD-10791,PROD-012,2,67.47,0.0,134.94,67.01,67.93
1582,ORD-10791,PROD-010,2,50.12,0.1,90.22,47.2,43.02
1583,ORD-10791,PROD-016,3,21.9,0.15,55.84,31.02,24.82
1584,ORD-10792,PROD-001,3,918.8,0.0,2756.4,1398.85,1357.55
1585,ORD-10792,PROD-005,4,103.76,0.0,415.04,223.8,191.24
1586,ORD-10793,PROD-003,1,73.79,0.0,73.79,43.64,30.15
1587,ORD-10794,PROD-012,2,67.28,0.0,134.56,61.67,72.89
1588,ORD-10794,PROD-013,1,51.85,0.1,46.66,23.14,23.52
1589,ORD-10795,PROD-004,3,42.38,0.05,120.78,71.5,49.28
1590,ORD-10796,PROD-008,3,239.81,0.0,719.43,388.85,330.58
1591,ORD-10796,PROD-006,2,97.32,0.1,175.18,79.92,95.26
1592,ORD-10797,PROD-008,4,242.0,0.1,871.2,515.11,356.09
1593,ORD-10797,PROD-015,2,17.67,0.0,35.34,19.35,15.99
1594,ORD-10798,PROD-011,3,84.6,0.0,253.8,181.85,71.95
1595,ORD-10798,PROD-003,4,74.87,0.1,269.53,139.01,130.52
1596,ORD-10798,PROD-005,4,103.84,0.05,394.59,205.8,188.79
1597,ORD-10799,PROD-004,2,42.84,0.0,85.68,50.34,35.34
1598,ORD-10799,PROD-008,2,244.69,0.05,464.91,227.64,237.27
1599,ORD-10799,PROD-005,2,108.72,0.0,217.44,98.06,119.38
1600,ORD-10800,PROD-011,4,83.02,0.05,315.48,160.49,154.99
1601,ORD-10800,PROD-010,3,50.3,0.0,150.9,78.64,72.26
1602,ORD-10800,PROD-016,2,19.88,0.05,37.77,23.3,14.47
1603,ORD-10801,PROD-006,2,99.21,0.0,198.42,103.65,94.77
1604,ORD-10801,PROD-010,4,49.23,0.1,177.23,109.88,67.35
1605,ORD-10802,PROD-014,4,31.3,0.0,125.2,63.23,61.97
1606,ORD-10802,PROD-007,1,562.12,0.0,562.12,379.77,182.35
1607,ORD-10802,PROD-009,2,194.28,0.0,388.56,225.2,163.36
1608,ORD-10803,PROD-004,4,42.35,0.0,169.4,102.9,66.5
1609,ORD-10803,PROD-010,2,49.2,0.1,88.56,49.61,38.95
1610,ORD-10804,PROD-007,3,556.63,0.05,1586.4,838.91,747.49
1611,ORD-10804,PROD-011,3,93.01,0.0,279.03,171.85,107.18
1612,ORD-10805,PROD-001,4,916.77,0.15,3117.02,1715.05,1401.97
1613,ORD-10806,PROD-011,3,78.03,0.0,234.09,131.01,103.08
1614,ORD-10806,PROD-004,3,42.58,0.15,108.58,63.13,45.45
1615,ORD-10806,PROD-016,1,23.16,0.1,20.84,10.2,10.64
1616,ORD-10807,PROD-009,1,169.77,0.15,144.3,76.54,67.76
1617,ORD-10807,PROD-013,2,51.26,0.0,102.52,63.24,39.28
1618,ORD-10808,PROD-004,4,39.17,0.1,141.01,89.74,51.27
1619,ORD-10808,PROD-009,1,191.58,0.05,182.0,124.84,57.16
1620,ORD-10808,PROD-015,2,16.79,0.1,30.22,16.06,14.16
1621,ORD-10809,PROD-016,3,22.12,0.05,63.04,36.53,26.51
1622,ORD-10809,PROD-010,2,48.62,0.1,87.52,59.46,28.06
1623,ORD-10810,PROD-003,2,74.21,0.0,148.42,69.22,79.2
1624,ORD-10810,PROD-001,1,954.99,0.05,907.24,554.28,352.96
1625,ORD-10811,PROD-009,1,187.1,0.05,177.74,99.51,78.23
1626,ORD-10811,PROD-008,4,223.31,0.1,803.92,567.61,236.31
1627,ORD-10812,PROD-002,1,277.36,0.0,277.36,154.27,123.09
1628,ORD-10813,PROD-007,1,575.84,0.0,575.84,282.55,293.29
1629,ORD-10813,PROD-009,4,188.19,0.1,677.48,448.27,229.21
1630,ORD-10813,PROD-012,2,71.44,0.1,128.59,59.71,68.88
1631,ORD-10814,PROD-016,4,23.34,0.0,93.36,48.7,44.66
1632,ORD-10815,PROD-012,4,70.16,0.1,252.58,171.54,81.04
1633,ORD-10815,PROD-003,3,78.36,0.0,235.08,137.97,97.11
1634,ORD-10815,PROD-002,2,267.1,0.05,507.49,290.72,216.77
1635,ORD-10816,PROD-006,1,94.35,0.05,89.63,63.34,26.29
1636,ORD-10816,PROD-004,4,43.2,0.0,172.8,121.26,51.54
1637,ORD-10816,PROD-016,1,24.59,0.0,24.59,14.17,10.42
1638,ORD-10817,PROD-001,4,1034.16,0.0,4136.64,2503.87,1632.77
1639,ORD-10817,PROD-012,3,63.43,0.0,190.29,134.87,55.42
1640,ORD-10818,PROD-016,2,24.58,0.0,49.16,27.44,21.72
1641,ORD-10819,PROD-015,3,18.24,0.05,51.98,23.65,28.33
1642,ORD-10819,PROD-013,1,59.31,0.05,56.34,38.69,17.65
1643,ORD-10820,PROD-009,3,200.38,0.0,601.14,408.95,192.19
1644,ORD-10821,PROD-005,3,102.68,0.0,308.04,151.74,156.3
1645,ORD-10822,PROD-014,2,29.87,0.0,59.74,39.36,20.38
1646,ORD-10822,PROD-004,3,38.14,0.05,108.7,75.34,33.36
1647,ORD-10823,PROD-014,3,27.5,0.1,74.25,41.46,32.79
1648,ORD-10824,PROD-005,2,119.45,0.0,238.9,110.47,128.43
1649,ORD-10825,PROD-002,2,290.62,0.0,581.24,381.35,199.89
1650,ORD-10825,PROD-004,1,43.16,0.0,43.16,26.36,16.8
1651,ORD-10825,PROD-009,4,192.89,0.0,771.56,545.43,226.13
1652,ORD-10826,PROD-006,3,90.87,0.05,258.98,140.27,118.71
1653,ORD-10826,PROD-008,1,220.12,0.05,209.11,118.32,90.79
1654,ORD-10826,PROD-010,2,46.08,0.1,82.94,53.56,29.38
1655,ORD-10827,PROD-002,3,271.62,0.1,733.37,522.38,210.99
1656,ORD-10827,PROD-009,2,186.99,0.0,373.98,217.9,156.08
1657,ORD-10827,PROD-010,1,45.04,0.0,45.04,28.87,16.17
1658,ORD-10828,PROD-004,1,38.02,0.1,34.22,17.57,16.65
1659,ORD-10829,PROD-008,4,216.53,0.0,866.12,489.99,376.13
1660,ORD-10829,PROD-009,2,170.06,0.05,323.11,164.5,158.61
1661,ORD-10830,PROD-007,4,553.39,0.15,1881.53,1158.36,723.17
1662,ORD-10831,PROD-010,3,47.37,0.1,127.9,77.44,50.46
1663,ORD-10831,PROD-011,1,86.12,0.0,86.12,39.8,46.32
1664,ORD-10832,PROD-001,2,955.63,0.05,1815.7,909.85,905.85
1665,ORD-10833,PROD-004,2,39.46,0.05,74.97,51.83,23.14
1666,ORD-10833,PROD-005,3,100.38,0.0,301.14,208.95,92.19
1667,ORD-10834,PROD-004,1,38.13,0.0,38.13,20.0,18.13
1668,ORD-10834,PROD-008,4,235.55,0.1,847.98,443.24,404.74
1669,ORD-10834,PROD-003,3,69.39,0.0,208.17,141.56,66.61
1670,ORD-10835,PROD-006,2,93.46,0.0,186.92,85.59,101.33
1671,ORD-10836,PROD-013,3,58.17,0.1,157.06,112.71,44.35
1672,ORD-10836,PROD-015,1,17.24,0.1,15.52,9.21,6.31
1673,ORD-10836,PROD-006,2,99.09,0.05,188.27,120.49,67.78
1674,ORD-10837,PROD-011,1,81.4,0.15,69.19,33.2,35.99
1675,ORD-10838,PROD-004,2,36.4,0.0,72.8,45.67,27.13
1676,ORD-10838,PROD-002,1,263.5,0.05,250.32,145.04,105.28
1677,ORD-10839,PROD-014,3,32.02,0.05,91.26,58.12,33.14
1678,ORD-10839,PROD-007,2,536.05,0.0,1072.1,483.71,588.39
1679,ORD-10839,PROD-013,3,58.17,0.1,157.06,82.22,74.84
1680,ORD-10840,PROD-013,1,53.08,0.1,47.77,25.43,22.34
1681,ORD-10841,PROD-009,3,186.74,0.05,532.21,277.54,254.67
1682,ORD-10841,PROD-001,2,907.89,0.1,1634.2,1154.71,479.49
1683,ORD-10842,PROD-005,2,115.31,0.1,207.56,101.17,106.39
1684,ORD-10842,PROD-009,4,193.86,0.1,697.9,421.94,275.96
1685,ORD-10843,PROD-013,3,52.16,0.1,140.83,90.59,50.24
1686,ORD-10843,PROD-011,4,80.29,0.05,305.1,190.82,114.28
1687,ORD-10844,PROD-014,3,30.2,0.0,90.6,47.69,42.91
1688,ORD-10845,PROD-014,1,30.79,0.0,30.79,16.79,14.0
1689,ORD-10845,PROD-002,3,312.6,0.0,937.8,545.01,392.79
1690,ORD-10845,PROD-007,4,499.5,0.0,1998.0,940.34,1057.66
1691,ORD-10846,PROD-007,1,565.5,0.0,565.5,390.27,175.23
1692,ORD-10846,PROD-006,2,90.68,0.0,181.36,102.37,78.99
1693,ORD-10846,PROD-008,2,261.32,0.1,470.38,221.64,248.74
1694,ORD-10847,PROD-003,2,75.67,0.0,151.34,84.87,66.47
1695,ORD-10847,PROD-011,1,84.65,0.0,84.65,39.05,45.6
1696,ORD-10848,PROD-011,3,76.83,0.0,230.49,160.22,70.27
1697,ORD-10848,PROD-015,2,16.86,0.0,33.72,19.11,14.61
1698,ORD-10849,PROD-016,1,24.46,0.15,20.79,11.48,9.31
1699,ORD-10850,PROD-003,3,78.39,0.0,235.17,161.52,73.65
1700,ORD-10850,PROD-005,2,100.44,0.0,200.88,144.0,56.88
1701,ORD-10850,PROD-012,3,60.11,0.0,180.33,117.94,62.39
1702,ORD-10851,PROD-011,4,78.59,0.0,314.36,197.39,116.97
1703,ORD-10851,PROD-013,3,50.04,0.0,150.12,90.73,59.39
1704,ORD-10851,PROD-006,4,89.56,0.0,358.24,181.96,176.28
1705,ORD-10852,PROD-007,3,544.8,0.1,1470.96,1000.56,470.4
1706,ORD-10852,PROD-001,4,898.75,0.05,3415.25,1872.92,1542.33
1707,ORD-10852,PROD-014,1,32.18,0.0,32.18,16.15,16.03
1708,ORD-10853,PROD-008,1,234.92,0.0,234.92,111.86,123.06
1709,ORD-10853,PROD-006,1,102.55,0.05,97.42,52.64,44.78
1710,ORD-10854,PROD-010,4,44.76,0.05,170.09,102.25,67.84
1711,ORD-10854,PROD-015,1,17.39,0.0,17.39,12.24,5.15
1712,ORD-10854,PROD-013,2,52.35,0.05,99.47,48.14,51.33
1713,ORD-10855,PROD-013,3,53.69,0.0,161.07,103.77,57.3
1714,ORD-10855,PROD-001,2,883.65,0.0,1767.3,822.41,944.89
1715,ORD-10856,PROD-011,3,89.0,0.0,267.0,165.56,101.44
1716,ORD-10856,PROD-012,1,67.6,0.0,67.6,33.54,34.06
1717,ORD-10857,PROD-014,2,28.41,0.15,48.3,32.12,16.18
1718,ORD-10857,PROD-007,4,542.38,0.1,1952.57,1048.8,903.77
1719,ORD-10858,PROD-009,2,179.11,0.0,358.22,254.05,104.17
1720,ORD-10859,PROD-012,1,69.9,0.05,66.41,37.71,28.7
1721,ORD-10859,PROD-004,4,43.82,0.1,157.75,110.45,47.3
1722,ORD-10859,PROD-013,2,57.81,0.05,109.84,77.52,32.32
1723,ORD-10860,PROD-003,1,79.31,0.0,79.31,36.95,42.36
1724,ORD-10861,PROD-008,2,250.8,0.05,476.52,215.78,260.74
1725,ORD-10862,PROD-014,4,29.48,0.0,117.92,79.39,38.53
1726,ORD-10862,PROD-008,2,235.78,0.05,447.98,221.38,226.6
1727,ORD-10863,PROD-013,1,52.13,0.1,46.92,30.09,16.83
1728,ORD-10864,PROD-014,4,31.95,0.0,127.8,83.93,43.87
1729,ORD-10864,PROD-011,2,78.38,0.0,156.76,74.13,82.63
1730,ORD-10865,PROD-010,1,43.64,0.1,39.28,18.02,21.26
1731,ORD-10866,PROD-001,4,1034.73,0.0,4138.92,2940.75,1198.17
1732,ORD-10866,PROD-011,3,83.49,0.1,225.42,136.03,89.39
1733,ORD-10867,PROD-005,3,113.71,0.05,324.07,180.56,143.51
1734,ORD-10868,PROD-015,2,18.21,0.05,34.6,20.4,14.2
1735,ORD-10868,PROD-009,3,164.58,0.0,493.74,311.0,182.74
1736,ORD-10868,PROD-006,4,88.22,0.05,335.24,184.59,150.65
1737,ORD-10869,PROD-013,2,60.47,0.1,108.85,60.01,48.84
1738,ORD-10870,PROD-002,3,302.21,0.05,861.3,388.67,472.63
1739,ORD-10870,PROD-016,3,20.01,0.0,60.03,34.4,25.63
1740,ORD-10871,PROD-011,4,89.18,0.0,356.72,202.68,154.04
1741,ORD-10871,PROD-015,4,16.74,0.0,66.96,34.56,32.4
1742,ORD-10871,PROD-016,2,22.25,0.0,44.5,24.37,20.13
1743,ORD-10872,PROD-013,1,53.86,0.0,53.86,37.16,16.7
1744,ORD-10873,PROD-015,3,18.97,0.0,56.91,38.35,18.56
1745,ORD-10873,PROD-004,2,40.23,0.0,80.46,44.48,35.98
1746,ORD-10873,PROD-002,4,298.08,0.0,1192.32,587.28,605.04
1747,ORD-10874,PROD-001,2,1002.02,0.0,2004.04,1171.36,832.68
1748,ORD-10874,PROD-014,4,32.5,0.0,130.0,91.17,38.83
1749,ORD-10874,PROD-011,4,87.16,0.05,331.21,208.99,122.22
1750,ORD-10875,PROD-003,3,75.52,0.0,226.56,153.18,73.38
1751,ORD-10876,PROD-013,3,59.58,0.1,160.87,107.29,53.58
1752,ORD-10876,PROD-008,4,236.26,0.05,897.79,625.37,272.42
1753,ORD-10876,PROD-001,2,906.49,0.0,1812.98,885.28,927.7
1754,ORD-10877,PROD-001,3,895.04,0.15,2282.35,1274.44,1007.91
1755,ORD-10878,PROD-004,2,37.9,0.0,75.8,53.88,21.92
1756,ORD-10878,PROD-007,2,518.3,0.1,932.94,605.96,326.98
1757,ORD-10879,PROD-006,3,96.27,0.0,288.81,160.99,127.82
1758,ORD-10880,PROD-014,3,28.75,0.1,77.62,36.43,41.19
1759,ORD-10881,PROD-013,2,52.54,0.1,94.57,66.2,28.37
1760,ORD-10881,PROD-009,2,192.88,0.05,366.47,222.13,144.34
1761,ORD-10881,PROD-006,2,91.52,0.0,183.04,87.02,96.02
1762,ORD-10882,PROD-003,2,72.07,0.1,129.73,71.97,57.76
1763,ORD-10883,PROD-006,1,88.04,0.0,88.04,62.25,25.79
1764,ORD-10883,PROD-012,2,60.41,0.1,108.74,55.32,53.42
1765,ORD-10884,PROD-004,1,42.22,0.0,42.22,21.25,20.97
1766,ORD-10884,PROD-016,1,22.68,0.1,20.41,13.31,7.1
1767,ORD-10885,PROD-006,3,101.04,0.1,272.81,170.7,102.11
1768,ORD-10885,PROD-010,4,48.16,0.0,192.64,94.58,98.06
1769,ORD-10885,PROD-001,4,979.32,0.1,3525.55,2287.47,1238.08
1770,ORD-10886,PROD-001,3,944.3,0.0,2832.9,1468.59,1364.31
1771,ORD-10887,PROD-014,4,32.82,0.0,131.28,74.09,57.19
1772,ORD-10887,PROD-015,2,16.7,0.0,33.4,15.99,17.41
1773,ORD-10888,PROD-013,3,58.25,0.0,174.75,110.21,64.54
1774,ORD-10889,PROD-004,1,41.54,0.15,35.31,22.43,12.88
1775,ORD-10890,PROD-008,2,219.1,0.0,438.2,285.43,152.77
1776,ORD-10890,PROD-006,4,97.52,0.05,370.58,169.1,201.48
1777,ORD-10890,PROD-014,4,29.89,0.0,119.56,65.0,54.56
1778,ORD-10891,PROD-007,3,540.05,0.0,1620.15,1095.08,525.07
1779,ORD-10892,PROD-004,1,39.27,0.05,37.31,21.14,16.17
1780,ORD-10892,PROD-015,4,16.65,0.0,66.6,36.38,30.22
1781,ORD-10893,PROD-006,2,99.19,0.0,198.38,128.76,69.62
1782,ORD-10894,PROD-016,1,20.03,0.0,20.03,10.93,9.1
1783,ORD-10894,PROD-001,2,1012.88,0.0,2025.76,1358.4,667.36
1784,ORD-10895,PROD-010,3,47.22,0.0,141.66,79.45,62.21
1785,ORD-10896,PROD-011,2,86.21,0.0,172.42,101.67,70.75
1786,ORD-10896,PROD-014,2,29.57,0.1,53.23,33.1,20.13
1787,ORD-10897,PROD-012,3,67.94,0.0,203.82,105.13,98.69
1788,ORD-10897,PROD-002,2,291.67,0.05,554.17,290.87,263.3
1789,ORD-10897,PROD-009,2,173.13,0.0,346.26,188.55,157.71
1790,ORD-10898,PROD-015,2,19.41,0.05,36.88,25.21,11.67
1791,ORD-10898,PROD-006,3,90.92,0.0,272.76,181.87,90.89
1792,ORD-10899,PROD-012,3,69.3,0.05,197.5,109.03,88.47
1793,ORD-10900,PROD-007,4,469.72,0.0,1878.88,1107.32,771.56
1794,ORD-10900,PROD-010,1,40.52,0.15,34.44,20.66,13.78
1795,ORD-10900,PROD-006,3,101.16,0.05,288.31,166.56,121.75
1796,ORD-10901,PROD-006,1,105.84,0.15,89.96,40.67,49.29
1797,ORD-10902,PROD-009,4,165.72,0.05,629.74,369.28,260.46
1798,ORD-10903,PROD-010,2,44.39,0.15,75.46,42.89,32.57
1799,ORD-10903,PROD-005,4,119.64,0.0,478.56,314.38,164.18
1800,ORD-10904,PROD-009,1,167.46,0.0,167.46,101.45,66.01
1801,ORD-10904,PROD-008,4,232.08,0.05,881.9,624.04,257.86
1802,ORD-10905,PROD-007,1,514.75,0.1,463.28,276.87,186.41
1803,ORD-10905,PROD-001,1,951.96,0.0,951.96,474.66,477.3
1804,ORD-10906,PROD-013,3,55.12,0.0,165.36,106.8,58.56
1805,ORD-10906,PROD-016,4,21.63,0.05,82.19,43.75,38.44
1806,ORD-10907,PROD-014,4,28.91,0.1,104.08,51.7,52.38
1807,ORD-10907,PROD-015,3,19.02,0.0,57.06,36.45,20.61
1808,ORD-10907,PROD-007,3,498.78,0.15,1271.89,663.75,608.14
1809,ORD-10908,PROD-012,4,70.24,0.05,266.91,188.55,78.36
1810,ORD-10908,PROD-010,1,47.8,0.1,43.02,22.1,20.92
1811,ORD-10908,PROD-004,4,42.42,0.05,161.2,92.53,68.67
1812,ORD-10909,PROD-003,2,67.83,0.05,128.88,73.67,55.21
1813,ORD-10910,PROD-001,3,869.3,0.1,2347.11,1561.29,785.82
1814,ORD-10910,PROD-013,4,58.72,0.15,199.65,142.97,56.68
1815,ORD-10910,PROD-008,3,245.09,0.05,698.51,337.31,361.2
1816,ORD-10911,PROD-013,2,53.91,0.1,97.04,63.61,33.43
1817,ORD-10912,PROD-015,3,18.11,0.0,54.33,26.49,27.84
1818,ORD-10913,PROD-009,1,199.75,0.05,189.76,126.43,63.33
1819,ORD-10913,PROD-005,3,102.45,0.0,307.35,197.74,109.61
1820,ORD-10914,PROD-008,4,252.57,0.0,1010.28,555.12,455.16
1821,ORD-10914,PROD-002,4,298.31,0.05,1133.58,745.09,388.49
1822,ORD-10915,PROD-013,4,54.54,0.15,185.44,113.45,71.99
1823,ORD-10915,PROD-016,4,22.57,0.0,90.28,50.9,39.38
1824,ORD-10915,PROD-002,4,266.61,0.1,959.8,621.64,338.16
1825,ORD-10916,PROD-006,1,93.86,0.0,93.86,49.35,44.51
1826,ORD-10917,PROD-010,3,48.26,0.05,137.54,62.87,74.67
1827,ORD-10917,PROD-011,2,94.93,0.15,161.38,116.03,45.35
1828,ORD-10917,PROD-003,4,76.84,0.0,307.36,170.39,136.97
1829,ORD-10918,PROD-003,1,83.52,0.0,83.52,51.99,31.53
1830,ORD-10919,PROD-015,1,16.32,0.0,16.32,7.68,8.64
1831,ORD-10920,PROD-006,4,91.18,0.0,364.72,241.77,122.95
1832,ORD-10921,PROD-006,1,101.2,0.0,101.2,67.37,33.83
1833,ORD-10921,PROD-009,2,162.5,0.1,292.5,174.72,117.78
1834,ORD-10922,PROD-011,4,87.21,0.0,348.84,165.15,183.69
1835,ORD-10923,PROD-016,2,24.0,0.0,48.0,23.83,24.17
1836,ORD-10924,PROD-009,4,183.33,0.1,659.99,319.24,340.75
1837,ORD-10924,PROD-010,2,48.97,0.1,88.15,59.53,28.62
1838,ORD-10925,PROD-006,4,104.87,0.0,419.48,262.03,157.45
1839,ORD-10925,PROD-013,4,52.35,0.0,209.4,146.71,62.69
1840,ORD-10925,PROD-015,4,19.74,0.0,78.96,43.14,35.82
1841,ORD-10926,PROD-008,4,233.76,0.05,888.29,547.76,340.53
1842,ORD-10926,PROD-002,4,304.51,0.0,1218.04,839.19,378.85
1843,ORD-10927,PROD-014,1,32.29,0.05,30.68,21.8,8.88
1844,ORD-10928,PROD-014,4,31.33,0.1,112.79,63.94,48.85
1845,ORD-10928,PROD-007,2,561.2,0.0,1122.4,627.36,495.04
1846,ORD-10929,PROD-009,2,190.48,0.0,380.96,199.13,181.83
1847,ORD-10930,PROD-014,3,29.73,0.0,89.19,57.91,31.28
1848,ORD-10930,PROD-012,4,67.33,0.0,269.32,176.55,92.77
1849,ORD-10931,PROD-006,3,89.53,0.15,228.3,114.79,113.51
1850,ORD-10932,PROD-009,4,189.49,0.0,757.96,493.58,264.38
